relation,src_node_id,dst_node_id,src_node_index,dst_node_index,jaccard,shared_genes
herb_gene_jaccard,HN4913,HN6909,2919,3005,0.6293103694915771,146
herb_gene_jaccard,HN4913,HN1133,2919,2746,0.6270492076873779,153
herb_gene_jaccard,HN4923,HN7692,2920,3046,0.6742081642150879,149
herb_gene_jaccard,HN4923,HN3531,2920,2860,0.6551724076271057,152
herb_gene_jaccard,HN4923,HN7712,2920,3048,0.6548672318458557,148
herb_gene_jaccard,HN4923,HN4147,2920,2887,0.6487603187561035,157
herb_gene_jaccard,HN4923,HN8595,2920,3092,0.6379310488700867,148
herb_gene_jaccard,HN4923,HN7032,2920,3012,0.6330645084381104,157
herb_gene_jaccard,HN4923,HN7180,2920,3023,0.6326530575752258,124
herb_gene_jaccard,HN4923,HN7196,2920,3025,0.6238532066345215,136
herb_gene_jaccard,HN4923,HN486,2920,2724,0.6211453676223755,141
herb_gene_jaccard,HN4923,HN3485,2920,2858,0.6198347210884094,150
herb_gene_jaccard,HN4990,HN5568,2922,2946,0.598901093006134,109
herb_gene_jaccard,HN4990,HN3348,2922,2853,0.5896226167678833,125
herb_gene_jaccard,HN4990,HN8499,2922,3087,0.554347813129425,102
herb_gene_jaccard,HN4990,HN656,2922,2732,0.5300546288490295,97
herb_gene_jaccard,HN4990,HN2313,2922,2801,0.5191256999969482,95
herb_gene_jaccard,HN4990,HN4679,2922,2913,0.5109890103340149,93
herb_gene_jaccard,HN4990,HN9134,2922,3107,0.5074626803398132,102
herb_gene_jaccard,HN4990,HN5820,2922,2959,0.5027624368667603,91
herb_gene_jaccard,HN4990,HN2792,2922,2822,0.5026454925537109,95
herb_gene_jaccard,HN4990,HN578,2922,2729,0.4917127192020416,89
herb_gene_jaccard,HN4991,HN1133,2923,2746,0.7795275449752808,198
herb_gene_jaccard,HN4991,HN7971,2923,3061,0.746268630027771,200
herb_gene_jaccard,HN4991,HN2681,2923,2816,0.695652186870575,176
herb_gene_jaccard,HN4991,HN5993,2923,2962,0.6875,198
herb_gene_jaccard,HN4991,HN6467,2923,2991,0.6827309131622314,170
herb_gene_jaccard,HN4991,HN3677,2923,2867,0.6693227291107178,168
herb_gene_jaccard,HN4991,HN402,2923,2720,0.65234375,167
herb_gene_jaccard,HN4991,HN2191,2923,2795,0.6436363458633423,177
herb_gene_jaccard,HN4991,HN3786,2923,2872,0.6423357725143433,176
herb_gene_jaccard,HN4991,HN2334,2923,2803,0.6379310488700867,185
herb_gene_jaccard,HN5056,HN5126,2924,2928,0.49484536051750183,48
herb_gene_jaccard,HN5056,HN7587,2924,3036,0.4285714328289032,51
herb_gene_jaccard,HN5056,HN1780,2924,2780,0.3798449635505676,49
herb_gene_jaccard,HN5056,HN6041,2924,2966,0.3561643958091736,52
herb_gene_jaccard,HN5056,HN3077,2924,2838,0.3546099364757538,50
herb_gene_jaccard,HN5056,HN8131,2924,3070,0.3356643319129944,48
herb_gene_jaccard,HN5056,HN412,2924,2721,0.3333333432674408,48
herb_gene_jaccard,HN5056,HN6464,2924,2989,0.32478633522987366,76
herb_gene_jaccard,HN5056,HN2351,2924,2806,0.3231707215309143,53
herb_gene_jaccard,HN5056,HN180,2924,2711,0.31410256028175354,49
herb_gene_jaccard,HN5069,HN6467,2925,2991,0.6563876867294312,149
herb_gene_jaccard,HN5069,HN3677,2925,2867,0.6563876867294312,149
herb_gene_jaccard,HN5069,HN7147,2925,3020,0.6375545859336853,146
herb_gene_jaccard,HN5069,HN2681,2925,2816,0.6286919713020325,149
herb_gene_jaccard,HN5069,HN6909,2925,3005,0.6115702390670776,148
herb_gene_jaccard,HN5069,HN4913,2925,2919,0.6033057570457458,146
herb_gene_jaccard,HN5069,HN2191,2925,2795,0.59765625,153
herb_gene_jaccard,HN5069,HN1133,2925,2746,0.59765625,153
herb_gene_jaccard,HN5069,HN402,2925,2720,0.5966386795043945,142
herb_gene_jaccard,HN5069,HN1893,2925,2783,0.5950413346290588,144
herb_gene_jaccard,HN5105,HN7154,2926,3021,0.6629213690757751,59
herb_gene_jaccard,HN5105,HN8291,2926,3078,0.625,50
herb_gene_jaccard,HN5105,HN578,2926,2729,0.5137614607810974,56
herb_gene_jaccard,HN5105,HN8499,2926,3087,0.5083333253860474,61
herb_gene_jaccard,HN5105,HN5820,2926,2959,0.5045045018196106,56
