node_id,node_index,node_type,name,source
ETCM_disease_id_1737,1101,disease,Genetic Disorder,existing
ETCM_disease_id_1740,1102,disease,Genital Warts,existing
ETCM_disease_id_1742,1103,disease,Genitourinary Tumors,existing
ETCM_disease_id_1743,1104,disease,Genu Varum,existing
ETCM_disease_id_1745,1105,disease,Gestational Hypertension,existing
ETCM_disease_id_1747,1106,disease,Giant Melanosomes In Melanocytes,existing
ETCM_disease_id_1748,1107,disease,Giant Platelets,existing
ETCM_disease_id_1749,1108,disease,Giardiasis Infections,existing
ETCM_disease_id_1750,1109,disease,Gingival Bleeding,existing
ETCM_disease_id_1751,1110,disease,Gingival Overgrowth,existing
ETCM_disease_id_1752,1111,disease,Gingivitis,existing
ETCM_disease_id_1754,1112,disease,Glaucoma,existing
ETCM_disease_id_1756,1113,disease,Glial Proliferation,existing
ETCM_disease_id_1757,1114,disease,Glioblastoma,existing
ETCM_disease_id_1758,1115,disease,Glioma,existing
ETCM_disease_id_1760,1116,disease,Gliosis,existing
ETCM_disease_id_1761,1117,disease,Global Brain Atrophy,existing
ETCM_disease_id_1764,1118,disease,Glomerulonephritis,existing
ETCM_disease_id_1765,1119,disease,Glomerulopathy,existing
ETCM_disease_id_1766,1120,disease,Glomerulosclerosis,existing
ETCM_disease_id_1767,1121,disease,Glomus Jugular Tumor,existing
ETCM_disease_id_1770,1122,disease,Glucocortocoid-Insensitive Primary Hyperaldosteronism,existing
ETCM_disease_id_1772,1123,disease,Glutaric Aciduria,existing
ETCM_disease_id_1773,1124,disease,Glutathione Synthetase Deficiency,existing
ETCM_disease_id_1774,1125,disease,Glycosuria,existing
ETCM_disease_id_1775,1126,disease,Gm2-Ganglioside Accumulation,existing
ETCM_disease_id_1776,1127,disease,Goiter,existing
ETCM_disease_id_1778,1128,disease,Gonadal Neoplasm,existing
ETCM_disease_id_1781,1129,disease,Gonadotropin Deficiency,existing
ETCM_disease_id_1782,1130,disease,Gout,existing
ETCM_disease_id_1785,1131,disease,Grammar-Specific Speech Disorder,existing
ETCM_disease_id_1786,1132,disease,Granulocytopenia,existing
ETCM_disease_id_1787,1133,disease,"Granuloma, Plasma Cell",existing
ETCM_disease_id_1788,1134,disease,Granulomatosis,existing
ETCM_disease_id_1792,1135,disease,Green Urine,existing
ETCM_disease_id_1797,1136,disease,Guillain-Barre Syndrome,existing
ETCM_disease_id_1798,1137,disease,Gynecomastia,existing
ETCM_disease_id_1799,1138,disease,Haemorrhagic Conditions,existing
ETCM_disease_id_1801,1139,disease,Hallucinations,existing
ETCM_disease_id_1803,1140,disease,Hamartoma,existing
ETCM_disease_id_1804,1141,disease,Hamartomatous Polyposis,existing
ETCM_disease_id_1805,1142,disease,Hamstring Contractures,existing
ETCM_disease_id_1806,1143,disease,Hand Muscle Atrophy,existing
ETCM_disease_id_1807,1144,disease,Hand Muscle Weakness,existing
ETCM_disease_id_1808,1145,disease,Hand Tremor,existing
ETCM_disease_id_1809,1146,disease,Handgrip Myotonia,existing
ETCM_disease_id_1810,1147,disease,Hangover From Alcohol,existing
ETCM_disease_id_1811,1148,disease,Hashimoto Thyroiditis,existing
ETCM_disease_id_1812,1149,disease,Hcv Infection,existing
ETCM_disease_id_1813,1150,disease,Head And Neck Cancer,existing
ETCM_disease_id_1815,1151,disease,Head Titubation,existing
ETCM_disease_id_1816,1152,disease,Head Tremor,existing
ETCM_disease_id_1817,1153,disease,Headache,existing
ETCM_disease_id_1818,1154,disease,Hearing Abnormality,existing
ETCM_disease_id_1819,1155,disease,Hearing Disorder,existing
ETCM_disease_id_1820,1156,disease,Hearing Impairment,existing
ETCM_disease_id_1823,1157,disease,Heart Disease,existing
ETCM_disease_id_1824,1158,disease,Heart Failure,existing
ETCM_disease_id_1826,1159,disease,Heart Transplant,existing
ETCM_disease_id_1827,1160,disease,Heat Intolerance,existing
ETCM_disease_id_1828,1161,disease,Heinz Body Anemia,existing
ETCM_disease_id_1829,1162,disease,Helminth Infection,existing
ETCM_disease_id_1830,1163,disease,Hemangiomatosis,existing
ETCM_disease_id_1832,1164,disease,Hematemesis,existing
ETCM_disease_id_1833,1165,disease,Hematochezia,existing
ETCM_disease_id_1834,1166,disease,Hematologic Malignancies,existing
ETCM_disease_id_1836,1167,disease,Hematuria,existing
ETCM_disease_id_1838,1168,disease,Hemiclonic Seizures,existing
ETCM_disease_id_1840,1169,disease,Hemihypertrophy,existing
ETCM_disease_id_1841,1170,disease,Hemiparesis,existing
ETCM_disease_id_1842,1171,disease,Hemiplegia,existing
ETCM_disease_id_1843,1172,disease,Hemiplegia/Hemiparesis,existing
ETCM_disease_id_1844,1173,disease,Hemivertebrae,existing
ETCM_disease_id_1846,1174,disease,Hemoglobin H,existing
ETCM_disease_id_1847,1175,disease,Hemoglobinuria,existing
ETCM_disease_id_1848,1176,disease,Hemolytic-Uremic Syndrome,existing
ETCM_disease_id_1849,1177,disease,Hemolytic Anemia,existing
ETCM_disease_id_1851,1178,disease,Hemoptysis,existing
ETCM_disease_id_1852,1179,disease,Hemorrhage,existing
ETCM_disease_id_1853,1180,disease,Hemorrhagic Ovarian Cyst,existing
ETCM_disease_id_1856,1181,disease,Heparin-Induced Thrombocytopenia Type Ii,existing
ETCM_disease_id_1858,1182,disease,Hepatic Calcification,existing
ETCM_disease_id_1859,1183,disease,Hepatic Cysts,existing
ETCM_disease_id_1860,1184,disease,Hepatic Encephalopathy,existing
ETCM_disease_id_1861,1185,disease,Hepatic Failure,existing
ETCM_disease_id_1862,1186,disease,Hepatic Fibrosis,existing
ETCM_disease_id_1863,1187,disease,Hepatic Necrosis,existing
ETCM_disease_id_1864,1188,disease,Hepatic Periportal Necrosis,existing
ETCM_disease_id_1865,1189,disease,Hepatic Steatosis,existing
ETCM_disease_id_1867,1190,disease,Hepatitis,existing
ETCM_disease_id_1870,1191,disease,Hepatitis B Virus Infection,existing
ETCM_disease_id_1873,1192,disease,Hepatitis C Virus Infection,existing
ETCM_disease_id_1874,1193,disease,Hepatitis Virus Infection,existing
ETCM_disease_id_1876,1194,disease,Hepatocellular Adenoma,existing
ETCM_disease_id_1877,1195,disease,Hepatocellular Carcinoma,existing
ETCM_disease_id_1878,1196,disease,Hepatocellular Necrosis,existing
ETCM_disease_id_1879,1197,disease,Hepatolenticular Degeneration,existing
ETCM_disease_id_1880,1198,disease,Hepatomegaly,existing
ETCM_disease_id_1882,1199,disease,Hepatosplenomegaly,existing
ETCM_disease_id_1883,1200,disease,Hereditary Angioedema,existing
ETCM_disease_id_1885,1201,disease,Hereditary Nonpolyposis Colorectal Carcinoma,existing
ETCM_disease_id_1886,1202,disease,Hereditary Nonpolyposis Colorectal Neoplasms,existing
ETCM_disease_id_1887,1203,disease,Hereditary Polyposis Syndromes,existing
ETCM_disease_id_1889,1204,disease,Hernia,existing
ETCM_disease_id_1893,1205,disease,Herpes Virus Infection,existing
ETCM_disease_id_1894,1206,disease,Herpetiform Corneal Ulceration,existing
ETCM_disease_id_1895,1207,disease,Heterotopia,existing
ETCM_disease_id_1896,1208,disease,Hiatus Hernia,existing
ETCM_disease_id_1897,1209,disease,High-Frequency Hearing Impairment,existing
ETCM_disease_id_1898,1210,disease,High-Frequency Sensorineural Hearing Impairment,existing
ETCM_disease_id_1899,1211,disease,High-Pitched Cry,existing
ETCM_disease_id_1902,1212,disease,High Hypermetropia,existing
ETCM_disease_id_1904,1213,disease,High Myopia,existing
ETCM_disease_id_1907,1214,disease,Hip Contracture,existing
ETCM_disease_id_1908,1215,disease,Hip Dislocation,existing
ETCM_disease_id_1909,1216,disease,Hip Flexor Weakness,existing
ETCM_disease_id_1911,1217,disease,Hip Pain,existing
ETCM_disease_id_1912,1218,disease,Hip Subluxation,existing
ETCM_disease_id_1914,1219,disease,Hirsutism,existing
ETCM_disease_id_1915,1220,disease,Histamine Induced Bronchospasm,existing
ETCM_disease_id_1916,1221,disease,Histidinuria,existing
ETCM_disease_id_1917,1222,disease,Histiocytoid Cardiomyopathy,existing
ETCM_disease_id_1918,1223,disease,Histiocytoma,existing
ETCM_disease_id_1920,1224,disease,Hiv-Associated Diarrhoea,existing
ETCM_disease_id_1921,1225,disease,Hiv Infections,existing
ETCM_disease_id_1922,1226,disease,Hoarse Voice,existing
ETCM_disease_id_1926,1227,disease,Homocystinuria,existing
ETCM_disease_id_1928,1228,disease,Horizontal Supranuclear Gaze Palsy,existing
ETCM_disease_id_1929,1229,disease,Hormone-Refractory Prostate Cancer,existing
ETCM_disease_id_1930,1230,disease,Hormone-Sensitive Breast Cancer,existing
ETCM_disease_id_1934,1231,disease,Human Cytomegalovirus Infections,existing
ETCM_disease_id_1935,1232,disease,Human Immunodeficiency Virus Infection,existing
ETCM_disease_id_1940,1233,disease,Huntington's Disease,existing
ETCM_disease_id_1942,1234,disease,Hydrocele Testis,existing
ETCM_disease_id_1943,1235,disease,Hydrocephalus,existing
ETCM_disease_id_1945,1236,disease,Hydronephrosis,existing
ETCM_disease_id_1946,1237,disease,Hydroureter,existing
ETCM_disease_id_1949,1238,disease,Hyperactivity,existing
ETCM_disease_id_1950,1239,disease,Hyperacusis,existing
ETCM_disease_id_1951,1240,disease,Hyperaldosteronism,existing
ETCM_disease_id_1952,1241,disease,Hyperalgesia,existing
ETCM_disease_id_1955,1242,disease,Hyperbilirubinemia,existing
ETCM_disease_id_1956,1243,disease,Hypercalcemia,existing
ETCM_disease_id_1957,1244,disease,Hypercalciuria,existing
ETCM_disease_id_1958,1245,disease,Hypercapnia,existing
ETCM_disease_id_1961,1246,disease,Hyperchloremic Metabolic Acidosis,existing
ETCM_disease_id_1962,1247,disease,Hyperchloriduria,existing
ETCM_disease_id_1963,1248,disease,Hypercholesterolemia,existing
ETCM_disease_id_1964,1249,disease,Hyperechogenic Kidneys,existing
ETCM_disease_id_1967,1250,disease,Hyperesthesia,existing
ETCM_disease_id_1968,1251,disease,Hyperextensibility At Elbow,existing
ETCM_disease_id_1970,1252,disease,Hyperextensibility Of The Knee,existing
ETCM_disease_id_1972,1253,disease,Hyperextensible Skin,existing
ETCM_disease_id_1973,1254,disease,Hypergalactosemia,existing
ETCM_disease_id_1974,1255,disease,Hyperglutaminemia,existing
ETCM_disease_id_1975,1256,disease,Hyperglycemia,existing
ETCM_disease_id_1976,1257,disease,Hyperglycinemia,existing
ETCM_disease_id_1977,1258,disease,Hyperglycinuria,existing
ETCM_disease_id_1978,1259,disease,Hyperhidrosis,existing
ETCM_disease_id_1979,1260,disease,Hyperhomocysteinemia,existing
ETCM_disease_id_1980,1261,disease,Hyperhomocystinemia,existing
ETCM_disease_id_1981,1262,disease,Hyperinflammatory Provoked Organ Injury,existing
ETCM_disease_id_1982,1263,disease,Hyperinsulinemia,existing
ETCM_disease_id_1983,1264,disease,Hyperinsulinism,existing
ETCM_disease_id_1984,1265,disease,Hyperintensity Of Cerebral White Matter On Mri,existing
ETCM_disease_id_1985,1266,disease,Hyperkalemia,existing
ETCM_disease_id_1987,1267,disease,Hyperkeratosis,existing
ETCM_disease_id_1988,1268,disease,Hyperkinesis,existing
ETCM_disease_id_1989,1269,disease,Hyperlipidemia,existing
ETCM_disease_id_1991,1270,disease,Hyperlysinemia,existing
ETCM_disease_id_1992,1271,disease,Hypermagnesemia,existing
ETCM_disease_id_1993,1272,disease,Hypermagnesiuria,existing
ETCM_disease_id_1994,1273,disease,Hypermelanotic Macule,existing
ETCM_disease_id_1995,1274,disease,Hypermethioninemia,existing
ETCM_disease_id_1996,1275,disease,Hypermetric Saccades,existing
ETCM_disease_id_1997,1276,disease,Hypermetropia,existing
ETCM_disease_id_1999,1277,disease,Hypernatremia,existing
ETCM_disease_id_2000,1278,disease,Hypernatremic Dehydration,existing
ETCM_disease_id_2002,1279,disease,Hyperornithinemia,existing
ETCM_disease_id_2003,1280,disease,Hyperostosis,existing
ETCM_disease_id_2004,1281,disease,Hyperoxaluria,existing
ETCM_disease_id_2005,1282,disease,Hyperparakeratosis,existing
ETCM_disease_id_2006,1283,disease,Hyperparathyroidism,existing
ETCM_disease_id_2007,1284,disease,Hyperperistalsis,existing
ETCM_disease_id_2009,1285,disease,Hyperphenylalaninemia,existing
ETCM_disease_id_2010,1286,disease,Hyperphosphatemia,existing
ETCM_disease_id_2011,1287,disease,Hyperphosphaturia,existing
ETCM_disease_id_2013,1288,disease,Hyperpigmentation Of The Skin,existing
ETCM_disease_id_2014,1289,disease,Hyperplasia,existing
ETCM_disease_id_2015,1290,disease,Hyperplasia Of The Femoral Trochanters,existing
ETCM_disease_id_2019,1291,disease,Hyperproliferative Disorders,existing
ETCM_disease_id_2020,1292,disease,Hyperprolinemia,existing
ETCM_disease_id_2022,1293,disease,Hyperreflexia,existing
ETCM_disease_id_2023,1294,disease,Hyperreflexia In Upper Limbs,existing
ETCM_disease_id_2025,1295,disease,Hypersomnia,existing
ETCM_disease_id_2026,1296,disease,Hypersplenism,existing
ETCM_disease_id_2027,1297,disease,Hypertension,existing
ETCM_disease_id_2028,1298,disease,Hypertension Associated With Pheochromocytoma,existing
ETCM_disease_id_2029,1299,disease,Hypertensive Crisis,existing
ETCM_disease_id_2030,1300,disease,Hypertensive Disease,existing
ETCM_disease_id_2031,1301,disease,Hypertensive Retinopathy,existing
ETCM_disease_id_2033,1302,disease,Hyperthyroidism,existing
ETCM_disease_id_2034,1303,disease,Hypertonia,existing
ETCM_disease_id_2035,1304,disease,Hypertonic Dehydration,existing
ETCM_disease_id_2036,1305,disease,Hypertonicity Of Bladder,existing
ETCM_disease_id_2037,1306,disease,Hypertrichosis,existing
ETCM_disease_id_2038,1307,disease,Hypertriglyceridemia,existing
ETCM_disease_id_2040,1308,disease,Hypertrophic Cardiomyopathy,existing
ETCM_disease_id_2042,1309,disease,Hypertrophic Vascular Disease,existing
ETCM_disease_id_2045,1310,disease,Hypertyrosinemia,existing
ETCM_disease_id_2046,1311,disease,Hyperuricemia,existing
ETCM_disease_id_2047,1312,disease,Hyperuricosuria,existing
ETCM_disease_id_2048,1313,disease,Hyperventilation,existing
ETCM_disease_id_2050,1314,disease,Hypnagogic Hallucinations,existing
ETCM_disease_id_2051,1315,disease,Hypoalbuminemia,existing
ETCM_disease_id_2052,1316,disease,Hypoargininemia,existing
ETCM_disease_id_2054,1317,disease,Hypocalcemia,existing
ETCM_disease_id_2055,1318,disease,Hypocalcemic Seizures,existing
ETCM_disease_id_2056,1319,disease,Hypocalcemic Tetany,existing
ETCM_disease_id_2057,1320,disease,Hypocalciuria,existing
ETCM_disease_id_2058,1321,disease,Hypochloremia,existing
ETCM_disease_id_2060,1322,disease,Hypocholesterolemia,existing
ETCM_disease_id_2061,1323,disease,Hypochromic Anemia,existing
ETCM_disease_id_2062,1324,disease,Hypochromic Microcytic Anemia,existing
ETCM_disease_id_2066,1325,disease,Hypoglycemia,existing
ETCM_disease_id_2067,1326,disease,Hypoglycemic Encephalopathy,existing
ETCM_disease_id_2068,1327,disease,Hypoglycemic Seizures,existing
ETCM_disease_id_2069,1328,disease,Hypoglycinemia,existing
ETCM_disease_id_2070,1329,disease,Hypogonadism,existing
ETCM_disease_id_2071,1330,disease,Hypogonadotrophic Hypogonadism,existing
ETCM_disease_id_2072,1331,disease,Hypogonadotropic Hypogonadism,existing
ETCM_disease_id_2074,1332,disease,Hypoinsulinemia,existing
ETCM_disease_id_2076,1333,disease,Hypokalemia,existing
ETCM_disease_id_2077,1334,disease,Hypokalemic Alkalosis,existing
ETCM_disease_id_2079,1335,disease,Hypokalemic Metabolic Alkalosis,existing
ETCM_disease_id_2080,1336,disease,Hypokinesia,existing
ETCM_disease_id_2081,1337,disease,Hypolipidemia,existing
ETCM_disease_id_2082,1338,disease,Hypomagnesemia,existing
ETCM_disease_id_2083,1339,disease,Hyponatremia,existing
ETCM_disease_id_2084,1340,disease,Hypoparathyroidism,existing
ETCM_disease_id_2086,1341,disease,Hypophosphatemia,existing
ETCM_disease_id_2087,1342,disease,Hypophosphatemic Rickets,existing
ETCM_disease_id_2088,1343,disease,Hypopigmentation Of Hair,existing
ETCM_disease_id_2089,1344,disease,Hypopigmentation Of The Skin,existing
ETCM_disease_id_2090,1345,disease,Hypopigmented Skin Patches,existing
ETCM_disease_id_2093,1346,disease,Hypoplasia Of The Uterus,existing
ETCM_disease_id_2096,1347,disease,Hypoplastic Nipples,existing
ETCM_disease_id_2098,1348,disease,Hypoproteinemia,existing
ETCM_disease_id_2100,1349,disease,Hyporeflexia Of Lower Limbs,existing
ETCM_disease_id_2101,1350,disease,Hyposerinemia,existing
ETCM_disease_id_2102,1351,disease,Hyposmia,existing
ETCM_disease_id_2103,1352,disease,Hypospadias,existing
ETCM_disease_id_2104,1353,disease,Hyposthenuria,existing
ETCM_disease_id_2105,1354,disease,Hypotension,existing
ETCM_disease_id_2106,1355,disease,Hypothalamic-Pituitary Acth Function,existing
ETCM_disease_id_2110,1356,disease,Hypothermia,existing
ETCM_disease_id_2111,1357,disease,Hypothyroidism,existing
ETCM_disease_id_2112,1358,disease,Hypotrichosis,existing
ETCM_disease_id_2117,1359,disease,Hypouricemia,existing
ETCM_disease_id_2119,1360,disease,Hypoxemia,existing
ETCM_disease_id_2121,1361,disease,Hypoxic-Ischemic Encephalopathy,existing
ETCM_disease_id_2122,1362,disease,Hypsarrhythmia,existing
ETCM_disease_id_2124,1363,disease,Ichthyosis,existing
ETCM_disease_id_2126,1364,disease,Iga Deficiency,existing
ETCM_disease_id_2129,1365,disease,Igg Deficiency,existing
ETCM_disease_id_2130,1366,disease,Igm Deficiency,existing
ETCM_disease_id_2134,1367,disease,Immune Disorder,existing
ETCM_disease_id_2136,1368,disease,Immunodeficiency,existing
ETCM_disease_id_2137,1369,disease,Immunoglobulin Igg2 Deficiency,existing
ETCM_disease_id_2138,1370,disease,Immunologic Hypersensitivity,existing
ETCM_disease_id_2139,1371,disease,Immunological Disorders,existing
ETCM_disease_id_2140,1372,disease,Immunosuppression,existing
ETCM_disease_id_2141,1373,disease,Impaired Adp-Induced Platelet Aggregation,existing
ETCM_disease_id_2143,1374,disease,Impaired Continence,existing
ETCM_disease_id_2145,1375,disease,Impaired Gluconeogenesis,existing
ETCM_disease_id_2149,1376,disease,Impaired Myocardial Contractility,existing
ETCM_disease_id_2150,1377,disease,Impaired Neutrophil Bactericidal Activity,existing
ETCM_disease_id_2152,1378,disease,Impaired Pain Sensation,existing
ETCM_disease_id_2153,1379,disease,Impaired Platelet Aggregation,existing
ETCM_disease_id_2154,1380,disease,Impaired Proprioception,existing
ETCM_disease_id_2158,1381,disease,Impaired T Cell Function,existing
ETCM_disease_id_2160,1382,disease,Impaired Temperature Sensation,existing
ETCM_disease_id_2162,1383,disease,Impaired Vibration Sensation In The Lower Limbs,existing
