id,name
4403,9606.ENSP00000217320
4406,9606.ENSP00000234961
4409,9606.ENSP00000307260
4426,9606.ENSP00000319635
4452,9606.ENSP00000371910
4453,9606.ENSP00000304414
4486,9606.ENSP00000264670
4493,9606.ENSP00000301908
4503,9606.ENSP00000337722
4536,9606.ENSP00000334061
4545,9606.ENSP00000337103
4560,9606.ENSP00000386201
4594,9606.ENSP00000352842
4599,9606.ENSP00000249356
4602,9606.ENSP00000254079
4663,9606.ENSP00000304845
4710,9606.ENSP00000356723
4759,9606.ENSP00000264998
4763,9606.ENSP00000294016
4771,9606.ENSP00000360268
4790,9606.ENSP00000267377
4822,9606.ENSP00000308815
4847,9606.ENSP00000248572
4865,9606.ENSP00000295400
4868,9606.ENSP00000367207
4870,9606.ENSP00000299267
4894,9606.ENSP00000350425
4904,9606.ENSP00000364805
4936,9606.ENSP00000271450
4938,9606.ENSP00000263100
4945,9606.ENSP00000305877
4949,9606.ENSP00000289753
4953,9606.ENSP00000233242
4960,9606.ENSP00000370083
4971,9606.ENSP00000275525
4996,9606.ENSP00000261593
4997,9606.ENSP00000394362
5008,9606.ENSP00000392249
5029,9606.ENSP00000256999
5040,9606.ENSP00000334448
5074,9606.ENSP00000371594
5077,9606.ENSP00000352702
5107,9606.ENSP00000358414
5116,9606.ENSP00000312999
5125,9606.ENSP00000371886
5152,9606.ENSP00000415793
5177,9606.ENSP00000328524
5185,9606.ENSP00000263464
5251,9606.ENSP00000370023
5272,9606.ENSP00000263317
5290,9606.ENSP00000411532
5306,9606.ENSP00000270202
5309,9606.ENSP00000359353
5316,9606.ENSP00000234111
5330,9606.ENSP00000306627
5339,9606.ENSP00000246949
5431,9606.ENSP00000263160
5439,9606.ENSP00000256010
5490,9606.ENSP00000379158
5492,9606.ENSP00000360020
5494,9606.ENSP00000359025
5531,9606.ENSP00000308361
5534,9606.ENSP00000336528
5556,9606.ENSP00000351671
5563,9606.ENSP00000396507
5572,9606.ENSP00000334050
5598,9606.ENSP00000246657
5604,9606.ENSP00000265970
5625,9606.ENSP00000253063
5638,9606.ENSP00000264350
5650,9606.ENSP00000333946
5657,9606.ENSP00000262209
5659,9606.ENSP00000232014
5663,9606.ENSP00000396538
5664,9606.ENSP00000348901
5674,9606.ENSP00000321116
5681,9606.ENSP00000397297
5685,9606.ENSP00000368226
5700,9606.ENSP00000187762
5744,9606.ENSP00000349078
5765,9606.ENSP00000329684
5804,9606.ENSP00000312326
5860,9606.ENSP00000391911
5873,9606.ENSP00000363296
5915,9606.ENSP00000364801
5921,9606.ENSP00000322049
5929,9606.ENSP00000384708
5933,9606.ENSP00000277632
5943,9606.ENSP00000383986
5946,9606.ENSP00000335636
5949,9606.ENSP00000362690
5965,9606.ENSP00000353104
5985,9606.ENSP00000299847
6014,9606.ENSP00000315442
6019,9606.ENSP00000356438
6041,9606.ENSP00000278752
6068,9606.ENSP00000396219
6075,9606.ENSP00000251595
6082,9606.ENSP00000371307
6149,9606.ENSP00000329117
6157,9606.ENSP00000300406
6183,9606.ENSP00000381105
6208,9606.ENSP00000352989
6254,9606.ENSP00000311117
6258,9606.ENSP00000246912
6263,9606.ENSP00000164139
6289,9606.ENSP00000255040
6302,9606.ENSP00000269499
6310,9606.ENSP00000372390
6322,9606.ENSP00000186436
6327,9606.ENSP00000367453
6335,9606.ENSP00000266458
6344,9606.ENSP00000240617
6380,9606.ENSP00000274545
6383,9606.ENSP00000255262
6395,9606.ENSP00000307766
6400,9606.ENSP00000363643
6414,9606.ENSP00000315118
6421,9606.ENSP00000380148
6427,9606.ENSP00000348986
6428,9606.ENSP00000252444
